platform,store_id,product_id,canonical_asin,product_name,brand,price,currency,product_url,review_count,collected_at
amazon,A3UITLIH0G45Q9,B0F5W2NYW7,B0F5W2NYW7,CLOSEMATE 10 Pairs Low Cut Short Ankle Socks for Men (US Mens Size:10-13) and 6 Pairs Mens No Show Socks (US Mens Size: 9-12),CLOSEMATE,31.33,USD,https://www.amazon.com/dp/B0F5W2NYW7,0,2026-08-19T19:34:18Z
amazon,A3UITLIH0G45Q9,B0F5W5W84G,B0F5W5W84G,CLOSEMATE 6 Pairs Mens No Show Socks (US Mens Size: 9-12) and 10 Pairs Low Cut Short Ankle Socks for Men (US Mens Size:10-13),CLOSEMATE,31.33,USD,https://www.amazon.com/dp/B0F5W5W84G,0,2026-08-19T19:34:26Z
amazon,A3UITLIH0G45Q9,B0F5WGX45S,B0F5WGX45S,CLOSEMATE 10 Pairs Low Cut Short Ankle Socks for Men (US Mens Size: 10-13) and 6 Pairs Mens No Show Socks(US Mens Size: 7-10),CLOSEMATE,31.33,USD,https://www.amazon.com/dp/B0F5WGX45S,0,2026-08-19T19:36:06Z
amazon,A3UITLIH0G45Q9,B0F5WH7SXY,B0F5WH7SXY,CLOSEMATE 6 Pairs Mens No Show Socks (US Mens Size: 9-12) and 10 Pairs Low Cut Short Ankle Socks for Men (US Mens Size:7-10),CLOSEMATE,31.33,USD,https://www.amazon.com/dp/B0F5WH7SXY,0,2026-08-19T19:36:30Z
amazon,A3UITLIH0G45Q9,B0F5WHC2MH,B0F5WHC2MH,CLOSEMATE 7 Pairs Mens Ankle Running Socks and 6 Pairs Low Cut Ankle Socks for Men （US Mens Size 9-12）,CLOSEMATE,33.23,USD,https://www.amazon.com/dp/B0F5WHC2MH,0,2026-08-19T19:36:39Z
amazon,A3UITLIH0G45Q9,B0F5WJ2V4F,B0F5WJ2V4F,CLOSEMATE 6 Pairs Mens Athletic Ankle Socks and 6 Pairs Low Cut Ankle Socks for Men （US Mens Size 9-12）,CLOSEMATE,33.23,USD,https://www.amazon.com/dp/B0F5WJ2V4F,0,2026-08-19T19:38:17Z
amazon,A3UITLIH0G45Q9,B0F5WKJC47,B0F5WKJC47,CLOSEMATE 6 Pairs Mens Cushioned Crew Socks (US Mens Size 9-12) and 6 Pairs Mens Athletic Crew Socks (US Mens Size 12-15),CLOSEMATE,51.28,USD,https://www.amazon.com/dp/B0F5WKJC47,0,2026-08-19T19:38:34Z
amazon,A3UITLIH0G45Q9,B0F5WKS51T,B0F5WKS51T,CLOSEMATE 6 Pairs Mens Athletic Crew Socks and 6 Pairs Mens Cushioned Crew Socks （US Mens Size 9-12）,CLOSEMATE,51.28,USD,https://www.amazon.com/dp/B0F5WKS51T,0,2026-08-19T19:38:47Z
amazon,A3UITLIH0G45Q9,B0F5WL1LBN,B0F5WL1LBN,CLOSEMATE 6 Pairs Mens Cushioned Crew Socks and 6 Pairs Mens Athletic Crew Socks （US Mens Size 9-12）,CLOSEMATE,51.28,USD,https://www.amazon.com/dp/B0F5WL1LBN,0,2026-08-19T19:40:14Z
amazon,A3UITLIH0G45Q9,B0F6CPDJLT,B0G2XX1W3Q,CLOSEMATE 6 Pairs Athletic Ankle Socks for Women Soft Cotton Cushioned,CLOSEMATE,14.99,"",https://www.amazon.com/dp/B0F6CPDJLT,0,2026-09-02T11:49:56Z
amazon,A3UITLIH0G45Q9,B0FPCZLMVV,B0FPD14PCW,"CLOSEMATE Womens Scrunch Crew Socks, Retro Slouch Mid Calf Socks, 3 Pairs",CLOSEMATE,17.99,USD,https://www.amazon.com/dp/B0FPCZLMVV,8,2026-09-02T19:17:02Z
amazon,A3UITLIH0G45Q9,B0FPD14PCW,B0FPD14PCW,"CLOSEMATE Womens Scrunch Crew Socks Retro 3 Pairs | Breathable cotton & cushioned terry sole, with adjustable elastic cuff keeps style secure for sneakers, boots & daily wear",CLOSEMATE,17.99,USD,https://www.amazon.com/dp/B0FPCZLMVV,187,2026-08-18T20:34:24Z
amazon,A3UITLIH0G45Q9,B0G2XX1W3Q,B0G2XX1W3Q,"CLOSEMATE 6 Pairs Athletic Ankle Socks for Women Soft Cotton Cushioned | Breathable non slip design with soft comfort for running, gym, sneakers & daily wear",CLOSEMATE,14.99,"",https://www.amazon.com/dp/B0F6CPDJLT,190,2026-08-18T20:34:24Z
amazon,A3UITLIH0G45Q9,B0GGR52N97,B0GGR52N97,"CLOSEMATE Men's No Show Socks Cotton Non Slip Heel Grip Low Cut 6 Pairs | Invisible design with mesh knit, seamless toe comfort for sneakers, casual shoes & daily wear",CLOSEMATE,14.99,"",https://www.amazon.com/dp/B08DCY95YP,294,2026-08-18T20:34:24Z
amazon,A3UITLIH0G45Q9,B0GS197WRP,B0GS197WRP,"CLOSEMATE Mens No Show Ankle Socks 6/8 Pairs | Cotton low cut socks with silicone heel grips, non slip comfort and breathable fit for sneakers, casual shoes & daily wear",CLOSEMATE,16.99,"",https://www.amazon.com/dp/B08FYBX8FC,214,2026-08-18T20:34:24Z
amazon,A3UITLIH0G45Q9,B0H5HP9S1N,B0H5HP9S1N,Women Daisy Ankle Socks Gift Box 3/6 Pairs,CLOSEMATE,18.99,USD,https://www.amazon.com/dp/B0H5HP9S1N,5,2026-08-08T07:42:24Z
amazon,"",B07TYLMW7R,B08K8NJ9JK,CLOSEMATE Mens No Show Socks Cotton Thin High Elasticity Low Cut Socks,CLOSEMATE,11.19,"",https://www.amazon.com/dp/B07TYLMW7R,0,2026-09-03T10:46:56Z
amazon,"",B07W3S5Z1P,B08K8NJ9JK,CLOSEMATE Mens No Show Socks Cotton Thin High Elasticity Low Cut Socks,CLOSEMATE,13.99,"",https://www.amazon.com/dp/B07W3S5Z1P,0,2026-09-03T10:28:59Z
amazon,"",B07XM6KXQN,B08K8NJ9JK,CLOSEMATE Mens No Show Socks Cotton Thin High Elasticity Low Cut Socks,CLOSEMATE,13.99,USD,https://www.amazon.com/dp/B07XM6KXQN,0,2026-09-03T10:30:21Z
amazon,"",B07ZJHSQXR,B08KT4XC6B,"CLOSEMATE Men's Athletic Crew Socks Cushioned Cotton 6 Pairs | Crew Socks with Breathable Moisture Wicking Comfort for Running, Hiking, Boots, Work & Daily Wear",CLOSEMATE,26.99,USD,https://www.amazon.com/dp/B07ZJHSQXR,8,2026-08-07T10:56:38Z
amazon,"",B07ZJHYPSK,B07ZJHYPSK,"CLOSEMATE Men's Athletic Crew Socks Cushioned Cotton 6 Pairs | Crew Socks with Breathable Moisture Wicking Comfort for Running, Hiking, Boots, Work & Daily Wear",CLOSEMATE,26.99,USD,https://www.amazon.com/dp/B07ZJHYPSK,5,2026-08-07T10:56:38Z
amazon,"",B081QDF7BH,B081QDF7BH,CLOSEMATE 7 Pairs Ankle Athletic Running Socks for Men Women - Comfortable Cotton Cushioned and Anti-Blister,CLOSEMATE,18.99,USD,https://www.amazon.com/dp/B081QDF7BH,13,2026-08-07T10:56:38Z
amazon,"",B08DD41SY2,B0GGR52N97,CLOSEMATE Men's No Show Socks Cotton Non Slip Heel Grip Low Cut 6 Pairs,CLOSEMATE,13.49,USD,https://www.amazon.com/dp/B08DD41SY2,0,2026-09-02T11:23:47Z
amazon,"",B08F3DPX69,B08KT4XC6B,CLOSEMATE Men's Athletic Crew Socks Cushioned Cotton 6 Pairs,CLOSEMATE,26.99,USD,https://www.amazon.com/dp/B08F3DPX69,8,2026-09-02T19:10:02Z
amazon,"",B08FWWNQ9D,B09D745517,"CLOSEMATE 5/10 Pairs Ankle Socks for Men Women Cotton Non Slip Low Cut | Low Cut socks with soft breathable comfort and stretch fit for sneakers,casual shoes,work & daily wear",CLOSEMATE,19.99,USD,https://www.amazon.com/dp/B08FWWNQ9D,8,2026-08-07T10:56:38Z
amazon,"",B08FX2Q3JX,B08FX2Q3JX,"CLOSEMATE 5/10 Pairs Ankle Socks for Men Women Cotton Non Slip Low Cut | Low Cut socks with soft breathable comfort and stretch fit for sneakers,casual shoes,work & daily wear",CLOSEMATE,19.99,USD,https://www.amazon.com/dp/B08FX2Q3JX,5,2026-08-07T10:56:38Z
amazon,"",B08FX5L8QX,B09D745517,CLOSEMATE 5/10 Pairs Ankle Socks for Men Women Cotton Non Slip Low Cut,CLOSEMATE,19.99,USD,https://www.amazon.com/dp/B08FX5L8QX,8,2026-09-03T10:29:15Z
amazon,"",B08KT4XC6B,B08KT4XC6B,"CLOSEMATE Men's Athletic Crew Socks Cushioned Cotton 6 Pairs | Crew Socks with Breathable Moisture Wicking Comfort for Running, Hiking, Boots, Work & Daily Wear",CLOSEMATE,26.99,USD,https://www.amazon.com/dp/B08F3DPX69,285,2026-08-18T20:34:24Z
amazon,"",B08LD11W7G,B08LD11W7G,"CLOSEMATE Colorful Ankle Socks 5 Pack | Lightweight cotton low cut socks with non slip fit, breathable comfort for men women, sneakers, casual shoes and daily wear",CLOSEMATE,16.99,USD,https://www.amazon.com/dp/B08LD11W7G,13,2026-08-07T10:56:38Z
amazon,"",B09D745517,B09D745517,"CLOSEMATE 5/10 Pairs Ankle Socks for Men Women Cotton Non Slip Low Cut | Low Cut socks with soft breathable comfort and stretch fit for sneakers,casual shoes,work & daily wear",CLOSEMATE,19.99,USD,https://www.amazon.com/dp/B08FX5L8QX,370,2026-08-18T20:34:24Z
amazon,"",B09YG6JG3K,B0GS197WRP,CLOSEMATE Mens No Show Ankle Socks 6/8 Pairs,CLOSEMATE,14.99,USD,https://www.amazon.com/dp/B09YG6JG3K,0,2026-09-04T01:18:52Z
amazon,"",B0BN8M4XBD,B0CF53N193,"CLOSEMATE Mens Ankle Athletic Socks Cushioned Anti-Blister Low cut 6 pairs | Soft combed cotton socks, padded soles & arch support for running daily wear",CLOSEMATE,19.99,USD,https://www.amazon.com/dp/B0BN8M4XBD,13,2026-08-07T10:56:38Z
amazon,"",B0BN9NZPTB,B08K8BLQZJ,CLOSEMATE 7 Pairs Ankle Athletic Running Socks for Men Women - Comfortable Cotton Cushioned and Anti-Blister,CLOSEMATE,18.99,USD,https://www.amazon.com/dp/B0BN9NZPTB,13,2026-08-07T10:56:38Z
amazon,"",B0BYZ8SDSZ,B0GS197WRP,CLOSEMATE Mens No Show Ankle Socks 6/8 Pairs,CLOSEMATE,16.99,"",https://www.amazon.com/dp/B0BYZ8SDSZ,0,2026-09-02T11:51:57Z
amazon,"",B0CBK4G4XB,B0CBTY2V7Q,CLOSEMATE 6 Pairs Mens Athletic Ankle Socks Cushioned Running Quarter Socks,CLOSEMATE,19.99,USD,https://www.amazon.com/dp/B0CBK4G4XB,0,2026-09-02T11:26:25Z
amazon,"",B0CBK4ST9H,B0CBTY2V7Q,CLOSEMATE 6 Pairs Mens Athletic Ankle Socks Cushioned Running Quarter Socks,CLOSEMATE,19.99,"",https://www.amazon.com/dp/B0CBK4ST9H,8,2026-09-04T01:16:13Z
amazon,"",B0CBK59MP2,B0CBTY2V7Q,CLOSEMATE 6 Pairs Mens Athletic Ankle Socks Cushioned Running Quarter Socks,CLOSEMATE,19.99,"",https://www.amazon.com/dp/B0D53RYYD1,8,2026-08-20T02:48:10Z
amazon,"",B0CBK5TNSS,B0CBTY2V7Q,CLOSEMATE 6 Pairs Mens Athletic Ankle Socks Cushioned Running Quarter Socks,CLOSEMATE,19.99,USD,https://www.amazon.com/dp/B0CBK5TNSS,0,2026-09-04T01:20:44Z
amazon,"",B0CBK6K2M3,B0CBTY2V7Q,CLOSEMATE 6 Pairs Mens Athletic Ankle Socks Cushioned Running Quarter Socks,CLOSEMATE,19.99,USD,https://www.amazon.com/dp/B0CBK6K2M3,0,2026-09-02T19:13:24Z
amazon,"",B0CBMKG56H,B0CBTY2V7Q,CLOSEMATE 6 Pairs Mens Athletic Ankle Socks Cushioned Running Quarter Socks,CLOSEMATE,19.99,USD,https://www.amazon.com/dp/B0CBMKG56H,8,2026-09-03T10:29:52Z
amazon,"",B0CBTY2V7Q,B0CBTY2V7Q,"CLOSEMATE 6 Pairs Mens Athletic Ankle Socks Cushioned Running Quarter Socks | Cotton socks with breathable mesh, terry cushion & secure fit for sports, sneakers& daily wear",CLOSEMATE,19.99,USD,https://www.amazon.com/dp/B0CBMKG56H,508,2026-08-18T20:34:24Z
amazon,"",B0CH9TJ3XF,B0D3X849H9,"CLOSEMATE Mens Thermal Winter Crew Socks for Boots Thick Warm 5 Pairs | Soft cushioned boot socks with cozy comfort for hiking, work &outdoor",CLOSEMATE,26.99,USD,https://www.amazon.com/dp/B0CH9TJ3XF,8,2026-08-07T10:56:38Z
amazon,"",B0CH9V5755,B0D3X849H9,CLOSEMATE Mens Thermal Winter Crew Socks for Boots Thick Warm 5 Pairs,CLOSEMATE,26.99,USD,https://www.amazon.com/dp/B0CH9V5755,8,2026-09-03T10:51:49Z
amazon,"",B0CJ2PXZRY,B0D3X3Q27Z,"CLOSEMATE Mens Athletic Crew Socks Moisture Wicking Cushioned 6 Pairs | Breathable cotton socks with soft cushioning for running, hiking, boots & outdoor sports",CLOSEMATE,26.99,USD,https://www.amazon.com/dp/B0CJ2PXZRY,13,2026-08-07T10:56:38Z
amazon,"",B0CJ2QKF87,B0CJ2QKF87,"CLOSEMATE Mens Athletic Crew Socks Moisture Wicking Cushioned 6 Pairs | Breathable cotton socks with soft cushioning for running, hiking, boots & outdoor sports",CLOSEMATE,26.99,USD,https://www.amazon.com/dp/B0CJ2QKF87,0,2026-08-07T10:56:38Z
amazon,"",B0CJ2RW9JZ,B0CJ2RW9JZ,"CLOSEMATE Mens Athletic Crew Socks Moisture Wicking Cushioned 6 Pairs | Breathable cotton socks with soft cushioning for running, hiking, boots & outdoor sports",CLOSEMATE,26.99,USD,https://www.amazon.com/dp/B0CJ2RW9JZ,0,2026-08-07T10:56:38Z
amazon,"",B0CW2FN6T7,B0CW2FN6T7,CLOSEMATE 6 Pack Mens Ankle Athletic Socks Cushioned Running Sports Cotton Quarter Socks,CLOSEMATE,19.99,USD,https://www.amazon.com/dp/B0CW2FN6T7,0,2026-08-07T10:56:38Z
amazon,"",B0CW2H6FQ4,B0CBTY2V7Q,CLOSEMATE 6 Pairs Mens Athletic Ankle Socks Cushioned Running Quarter Socks,CLOSEMATE,19.99,"",https://www.amazon.com/dp/B0CW2H6FQ4,8,2026-09-02T19:16:29Z
amazon,"",B0CW2JD53Z,B0CBTY2V7Q,CLOSEMATE 6 Pairs Mens Athletic Ankle Socks Cushioned Running Quarter Socks,CLOSEMATE,19.99,USD,https://www.amazon.com/dp/B0CW2JD53Z,8,2026-09-02T19:16:45Z
amazon,"",B0CZ45B6Q5,B0CZ6HHY2J,CLOSEMATE Mens Ultra-Low No Show Socks 6 Pairs,CLOSEMATE,14.99,"",https://www.amazon.com/dp/B0CZ45B6Q5,0,2026-09-03T11:03:53Z
amazon,"",B0CZ45VP9Z,B0CZ6HHY2J,CLOSEMATE Mens Ultra-Low No Show Socks 6 Pairs,CLOSEMATE,11.99,USD,https://www.amazon.com/dp/B0CZ45VP9Z,0,2026-09-01T19:05:11Z
amazon,"",B0CZ45Z586,B0CZ6HHY2J,CLOSEMATE Mens Ultra-Low No Show Socks 6 Pairs,CLOSEMATE,11.99,"",https://www.amazon.com/dp/B0CZ45Z586,0,2026-09-02T11:23:28Z
amazon,"",B0CZ481BML,B0CZ6HHY2J,CLOSEMATE Mens Ultra-Low No Show Socks 6 Pairs,CLOSEMATE,11.99,"",https://www.amazon.com/dp/B0CZ481BML,0,2026-09-02T19:47:39Z
amazon,"",B0CZ6HHY2J,B0CZ6HHY2J,"CLOSEMATE Mens Ultra-Low No Show Socks 6 Pairs | Low-cut invisible socks with breathable mesh, soft stretch cotton, non-slip grips and a stay put fit for loafers",CLOSEMATE,14.99,"",https://www.amazon.com/dp/B0GTPVHXM2,375,2026-08-18T20:34:24Z
amazon,"",B0D3X849H9,B0D3X849H9,"CLOSEMATE Mens Thermal Winter Crew Socks for Boots Thick Warm 5 Pairs | Soft cushioned boot socks with cozy comfort for hiking, work &outdoor",CLOSEMATE,26.99,USD,https://www.amazon.com/dp/B0CH9V5755,335,2026-08-18T20:34:24Z
amazon,"",B0D5HHHSCW,B0D5HHHSCW,"CLOSEMATE Bamboo Viscose Thin Ankle Socks for Men Women Non Slip 6 Pairs | Low Cut Fit, Lightweight & Breathable, Soft & Skin-Friendly for Casual, Work, Commuting",CLOSEMATE,14.99,USD,https://www.amazon.com/dp/B0DP24GKL5,302,2026-08-18T20:34:24Z
amazon,"",B0D7BPX9XY,B0D7BPX9XY,"CLOSEMATE Athletic Ankle Socks Men&Women 6 Pairs | Low cut cotton cushioned socks with breathable non slip design for running, gym, training, sneakers & everyday wear",CLOSEMATE,14.99,USD,https://www.amazon.com/dp/B0D7BPX9XY,13,2026-08-07T10:56:38Z
amazon,"",B0D9W7MW95,B0D9YB29BY,CLOSEMATE Mens Dress Crew Socks Soft Cotton Durable Classic Solid 6 Pairs,CLOSEMATE,19.99,USD,https://www.amazon.com/dp/B0D9W7MW95,0,2026-09-03T10:36:34Z
amazon,"",B0D9XKMGQS,B0D9XYQJKV,CLOSEMATE Mens Soccer Grip Socks Anti Slip Silicone Pads Cushioned Breathable for Football Training 3 Pairs,CLOSEMATE,14.99,"",https://www.amazon.com/dp/B0D9XKMGQS,22,2026-09-04T01:18:04Z
amazon,"",B0D9XXJXCV,B0D9XYQJKV,CLOSEMATE Mens Soccer Grip Socks Anti Slip Silicone Pads Cushioned Breathable for Football Training 3 Pairs,CLOSEMATE,14.99,USD,https://www.amazon.com/dp/B0D9XXJXCV,13,2026-08-07T10:56:38Z
amazon,"",B0D9XYQJKV,B0D9XYQJKV,CLOSEMATE Mens Soccer Grip Socks Anti Slip Silicone Pads Cushioned Breathable for Football Training 3 Pairs,CLOSEMATE,14.99,"",https://www.amazon.com/dp/B0D9XFSX5Z,219,2026-08-18T20:34:24Z
amazon,"",B0D9YB29BY,B0D9YB29BY,"CLOSEMATE Mens Dress Crew Socks 6 Pairs | Soft breathable cotton stretch in classic solid colors for suits, office wear and leather shoes and thoughtful gifting",CLOSEMATE,19.99,USD,https://www.amazon.com/dp/B0D9W7MW95,333,2026-08-18T20:34:24Z
amazon,"",B0DBZTBBH1,B0DC3ZJJP9,"CLOSEMATE Womens Crew Socks, Soft & Breathable Calf Socks, 5 Pairs",CLOSEMATE,18.99,"",https://www.amazon.com/dp/B0DBZTBBH1,0,2026-09-04T01:19:06Z
amazon,"",B0DBZTG6JZ,B0DC3ZJJP9,"CLOSEMATE Womens Crew Socks 5 Pairs | Cotton calf socks, soft breathable & lightweight with non-slip cuff, comfort for daily wear & exercise in all-season",CLOSEMATE,18.99,USD,https://www.amazon.com/dp/B0DBZTG6JZ,13,2026-08-07T10:56:38Z
amazon,"",B0DC3ZJJP9,B0DC3ZJJP9,"CLOSEMATE Womens Crew Socks 5 Pairs | Cotton calf socks, soft breathable & lightweight with non-slip cuff, comfort for daily wear & exercise in all-season",CLOSEMATE,18.99,"",https://www.amazon.com/dp/B0DBZTBBH1,21,2026-08-18T20:34:24Z
amazon,"",B0DDQ4ZPM3,B0DDQ4ZPM3,"CLOSEMATE Boot Socks for Women Thick Warm Winter Crew Socks 3 Pairs | Thermal crew socks with full cushioning, cozy comfort for boots, hiking, home & gift for women",CLOSEMATE,18.99,USD,https://www.amazon.com/dp/B0DDQ4ZPM3,13,2026-08-07T10:56:38Z
amazon,"",B0DG91Q1HS,B0DHV87RK4,CLOSEMATE Mens Winter Thermal Crew Socks,CLOSEMATE,26.99,USD,https://www.amazon.com/dp/B0DG91Q1HS,0,2026-09-04T01:17:00Z
amazon,"",B0DHV87RK4,B0DHV87RK4,"CLOSEMATE Mens Winter Thermal Crew Socks | Thick Merino wool socks with cushioned comfort, moisture wicking & arch support for hiking, outdoor, work & winter,3 Pairs",CLOSEMATE,26.99,USD,https://www.amazon.com/dp/B0DG91Q1HS,308,2026-08-18T20:34:24Z
amazon,"",B0DK791ZWR,B0DRFBVJ2H,CLOSEMATE Womens Comfortable Seamless Bras No Underwire V Neck Buttery Soft Push Up Wireless Bralettes for Tshirt,CLOSEMATE,24.99,"",https://www.amazon.com/dp/B0DK79CPXL,8,2026-08-20T02:53:24Z
amazon,"",B0DK7DVR73,B0DRFBVJ2H,CLOSEMATE Womens Comfortable Seamless Bras No Underwire V Neck Buttery Soft Push Up Wireless Bralettes for Tshirt,CLOSEMATE,24.99,"",https://www.amazon.com/dp/B0DK7CXNRY,0,2026-08-20T02:55:42Z
amazon,"",B0DL2LCXJ1,B0DL2LCXJ1,"CLOSEMATE Womens Slouch Socks Scrunch Boot Socks | Soft cotton crew socks with scrunch style & stretchy comfort for boots, loafers, skirts, dresses & casual outfits, 3 Pairs",CLOSEMATE,19.99,USD,https://www.amazon.com/dp/B0DL2LCXJ1,13,2026-08-07T10:56:38Z
amazon,"",B0DP24GKL5,B0D5HHHSCW,CLOSEMATE Bamboo Viscose Thin Ankle Socks for Men Women Non Slip 6 Pairs,CLOSEMATE,14.99,USD,https://www.amazon.com/dp/B0DP24GKL5,22,2026-09-03T10:51:41Z
amazon,"",B0DPZJK7JM,B0DPZJK7JM,"CLOSEMATE 5/10 Pairs Ankle Socks for Men Women Cotton Non Slip Low Cut | Low Cut socks with soft breathable comfort and stretch fit for sneakers,casual shoes,work & daily wear",CLOSEMATE,19.99,USD,https://www.amazon.com/dp/B0DPZJK7JM,0,2026-08-07T10:56:38Z
amazon,"",B0DRFBVJ2H,B0DRFBVJ2H,CLOSEMATE Womens Comfortable Seamless Bras No Underwire V Neck Buttery Soft Push Up Wireless Bralettes for Tshirt,CLOSEMATE,24.99,"",https://www.amazon.com/dp/B0DK79CPXL,462,2026-08-18T20:34:24Z
amazon,"",B0F32LCK7V,B0F32LCK7V,"CLOSEMATE Women's No Show Ankle Socks Cotton Cushioned Non Slip 6 Pairs | Silicone heel grip invisible socks with cushioned comfort & breathable fit, sneakers & casual shoes",CLOSEMATE,14.99,USD,https://www.amazon.com/dp/B0F32LCK7V,13,2026-08-07T10:56:38Z
amazon,"",B0F6CLP9MB,B0G2XX1W3Q,"CLOSEMATE 6 Pairs Athletic Ankle Socks for Women Soft Cotton Cushioned | Breathable non slip design with soft comfort for running, gym, sneakers & daily wear",CLOSEMATE,14.99,USD,https://www.amazon.com/dp/B0F6CLP9MB,13,2026-08-07T10:56:38Z
amazon,"",B0FHB5MWKH,B0FHB5MWKH,"CLOSEMATE Womens Crew Socks 5 Pairs | Soft breathable cotton thin crew socks with stay-up cuff,durable stretch comfort for everyday casual wear & work",CLOSEMATE,14.99,USD,https://www.amazon.com/dp/B0FHB5MWKH,13,2026-08-07T10:56:38Z
amazon,"",B0FJ5KWYJY,B0FJ5KWYJY,"CLOSEMATE Womens Knee High Socks 3 Pairs | Soft combed cotton socks with long calf fit,breathable stretch,elastic cuff & reinforced heel for boots,skirts & daily wear",CLOSEMATE,14.99,USD,https://www.amazon.com/dp/B0FJ5KWYJY,13,2026-08-07T10:56:38Z
amazon,"",B0FPFTSK8L,B0FPFTSK8L,"CLOSEMATE Womens Warm Cozy Fuzzy Slipper Socks 1/3 Pairs | Coral fleece socks with soft plush comfort, stay-put cuff & secure fit for sleeping, lounging, home & winter, gift for women",CLOSEMATE,16.99,USD,https://www.amazon.com/dp/B0FPFTSK8L,13,2026-08-07T10:56:38Z
amazon,"",B0FVSTJ8YY,B0FVSTJ8YY,"CLOSEMATE Mens Winter Thermal Thick Socks | Soft crew socks with brushed lining, moisture wicking & stay-up cuff for cold weather boots, walking & casual wear",CLOSEMATE,19.99,USD,https://www.amazon.com/dp/B0FVSTJ8YY,13,2026-08-07T10:56:38Z
amazon,"",B0GGGDKZTM,B0H2DKHXHW,CLOSEMATE Men’s Running Socks Cushioned Ankle Socks Low Cut Athletic Sports Breathable Cotton 6 Pairs,CLOSEMATE,19.99,USD,https://www.amazon.com/dp/B0GGGDKZTM,13,2026-08-07T10:56:38Z
amazon,"",B0GGGVW2F9,B0GGGVW2F9,CLOSEMATE Men’s Running Socks Cushioned Ankle Socks Low Cut Athletic Sports Breathable Cotton 6 Pairs,CLOSEMATE,19.99,USD,https://www.amazon.com/dp/B0GGGVW2F9,0,2026-08-07T10:56:38Z
amazon,"",B0GGGYD18J,B0GGGYD18J,CLOSEMATE Men’s Running Socks Cushioned Ankle Socks Low Cut Athletic Sports Breathable Cotton 6 Pairs,CLOSEMATE,19.99,USD,https://www.amazon.com/dp/B0GGGYD18J,0,2026-08-07T10:56:38Z
amazon,"",B0GGGYD4BS,B0H2DKHXHW,CLOSEMATE Mens Running Socks Cushioned Ankle Socks Low Cut Athletic 6 Pairs,CLOSEMATE,17.99,USD,https://www.amazon.com/dp/B0GGGYD4BS,0,2026-09-04T01:15:10Z
amazon,"",B0GGZYHFT9,B0GS197WRP,CLOSEMATE Mens No Show Ankle Socks 6/8 Pairs,CLOSEMATE,14.99,"",https://www.amazon.com/dp/B0GGZYHFT9,0,2026-09-04T01:19:12Z
amazon,"",B0GH16T9HF,B0GS197WRP,CLOSEMATE Mens No Show Ankle Socks 6/8 Pairs,CLOSEMATE,14.99,"",https://www.amazon.com/dp/B0GH16T9HF,0,2026-09-02T11:52:57Z
amazon,"",B0GH1BZKXK,B0GS197WRP,CLOSEMATE Mens No Show Ankle Socks 6/8 Pairs,CLOSEMATE,14.99,"",https://www.amazon.com/dp/B0GH1BZKXK,0,2026-09-04T01:16:57Z
amazon,"",B0GHX3D2SL,B0GHX72RR4,CLOSEMATE Mens Athletic Ankle Socks,CLOSEMATE,19.99,"",https://www.amazon.com/dp/B0GHX3D2SL,22,2026-09-03T10:29:26Z
amazon,"",B0GHX72RR4,B0GHX72RR4,"CLOSEMATE Mens Athletic Ankle Socks | Cushioned Breathable Socks with Arch Support,Low Cut Tab for Sneakers,Running,Gym Training,Walking and Casual Shoes",CLOSEMATE,19.99,"",https://www.amazon.com/dp/B0GHXBJMMX,177,2026-08-18T20:34:24Z
amazon,"",B0GHX778F6,B0GHX72RR4,"CLOSEMATE Mens Athletic Ankle Socks | Cushioned Breathable Socks with Arch Support,Low Cut Tab for Sneakers,Running,Gym Training,Walking and Casual Shoes",CLOSEMATE,19.99,USD,https://www.amazon.com/dp/B0GHX778F6,13,2026-08-07T10:56:38Z
amazon,"",B0GHXBJMMX,B0GHX72RR4,CLOSEMATE Mens Athletic Ankle Socks,CLOSEMATE,19.99,"",https://www.amazon.com/dp/B0GHXBJMMX,0,2026-08-31T20:17:10Z
amazon,"",B0GTPQXVR1,B0CZ6HHY2J,CLOSEMATE Mens Ultra-Low No Show Socks 6 Pairs,CLOSEMATE,11.99,"",https://www.amazon.com/dp/B0GTPQXVR1,0,2026-09-02T19:10:19Z
amazon,"",B0GTPVHXM2,B0CZ6HHY2J,CLOSEMATE Mens Ultra-Low No Show Socks 6 Pairs,CLOSEMATE,14.99,"",https://www.amazon.com/dp/B0GTPVHXM2,0,2026-09-03T10:29:11Z
amazon,"",B0GTPYFPW5,B0CZ6HHY2J,CLOSEMATE Mens Ultra-Low No Show Socks 6 Pairs,CLOSEMATE,14.99,"",https://www.amazon.com/dp/B0GTPYFPW5,0,2026-09-03T10:47:58Z
amazon,"",B0GVQZ3F7G,B08K8NJ9JK,CLOSEMATE Mens No Show Socks Cotton Thin High Elasticity Low Cut Socks,CLOSEMATE,13.99,"",https://www.amazon.com/dp/B0GVQZ3F7G,0,2026-09-03T10:29:43Z
amazon,"",B0H2DKHXHW,B0H2DKHXHW,"CLOSEMATE Mens Running Socks Cushioned Ankle Socks Low Cut Athletic 6 Pairs | Running socks with terry cushioning, breathable, arch support & heel tab for golf,gym & daily wear",CLOSEMATE,19.99,USD,https://www.amazon.com/dp/B0GGGYD4BS,181,2026-08-18T20:34:24Z
